"team_id","year","week","team","w-l","off_dvoa_rank","off_dvoa","off_weight_dvoa_rank","off_weight_dvoa","pass_off_rank","pass_off","rush_off_rank","rush_off","def_dvoa_rank","def_dvoa","def_weight_dvoa_rank","def_weight_dvoa","pass_def_rank","pass_def","rush_def_rank","rush_def"
"atl_2013_2",2013,2,"atl","1-1",8,12.8,8,12.8,13,28.8,17,-17.5,20,3.3,20,3.3,25,25.9,5,"-41.4
"
"buf_2013_2",2013,2,"buf","1-1",10,9.7,10,9.7,8,31.4,9,-4.7,12,-9,12,-9,7,-11.1,25,"-5.7
"
"kc_2013_2",2013,2,"kc","2-0",12,9.3,12,9.3,12,29.4,5,7.6,1,-36.5,1,-36.5,2,-38.4,11,"-32.0
"
"det_2013_2",2013,2,"det","1-1",14,4.9,14,4.9,17,16.5,10,-5.3,10,-12,10,-12,9,-9.4,21,"-16.5
"
"hou_2013_2",2013,2,"hou","2-0",16,3.7,16,3.7,18,13.2,8,3.1,9,-12.3,9,-12.3,12,2,9,"-33.8
"
"oak_2013_2",2013,2,"oak","1-1",18,-0.6,18,-0.6,26,-1,4,12.6,19,3.1,19,3.1,24,24.9,10,"-33.0
"
"bal_2013_2",2013,2,"bal","1-1",20,-8.2,20,-8.2,20,6.7,22,-27.6,27,15.3,27,15.3,27,35.1,14,"-25.3
"
"ari_2013_2",2013,2,"ari","1-1",22,-10.4,22,-10.4,21,4.3,19,-21.6,14,-4.4,14,-4.4,18,14.2,7,"-36.8
"
"dal_2013_2",2013,2,"dal","1-1",24,-14.9,24,-14.9,22,4.2,28,-34.3,16,0.5,16,0.5,19,16.8,3,"-46.7
"
"ten_2013_2",2013,2,"ten","1-1",26,-17.4,26,-17.4,28,-7.3,16,-16.5,6,-19.8,6,-19.8,4,-19.5,18,"-20.4
"
"pit_2013_2",2013,2,"pit","0-2",28,-21.9,28,-21.9,23,3.3,32,-83.2,21,3.7,21,3.7,17,12.1,26,"-3.6
"
"cle_2013_2",2013,2,"cle","0-2",30,-37.4,30,-37.4,30,-33.5,18,-21,15,-4.1,15,-4.1,26,27.2,2,"-47.7
"
"jax_2013_2",2013,2,"jax","0-2",32,-68.1,32,-68.1,32,-59.3,30,-53.4,22,5.7,22,5.7,13,4.9,29,"6.6
"
"gb_2013_2",2013,2,"gb","1-1",1,64.2,1,64.2,2,87,2,27.7,31,35.2,31,35.2,32,66.8,20,"-17.2
"
"phi_2013_2",2013,2,"phi","1-1",3,40.3,3,40.3,4,53.6,1,41.5,29,24.5,29,24.5,29,47,15,"-22.1
"
"lac_2013_2",2013,2,"lac","1-1",5,24.1,5,24.1,3,65.3,21,-26.3,30,29.3,30,29.3,30,48,27,"-1.1
"
"chi_2013_2",2013,2,"chi","2-0",7,14.4,7,14.4,11,30.1,12,-7.5,13,-5.9,13,-5.9,15,6.8,16,"-21.7
"
"mia_2013_2",2013,2,"mia","2-0",9,12.5,9,12.5,7,31.4,15,-11.8,11,-10.5,11,-10.5,5,-19,30,"9.8
"
"cin_2013_2",2013,2,"cin","1-1",11,9.7,11,9.7,15,20.6,6,7.2,17,1.9,17,1.9,21,23.1,12,"-29.7
"
"sea_2013_2",2013,2,"sea","2-0",13,6.1,13,6.1,5,40.9,14,-11.3,2,-31.5,2,-31.5,1,-40,17,"-20.6
"
"lar_2013_2",2013,2,"lar","1-1",15,4.2,15,4.2,14,24.3,27,-33.9,18,2.8,18,2.8,20,21.1,8,"-34.8
"
"car_2013_2",2013,2,"car","0-2",17,2.4,17,2.4,25,0,7,5,25,9.8,25,9.8,22,23.5,23,"-9.8
"
"no_2013_2",2013,2,"no","2-0",19,-3.6,19,-3.6,16,17.4,26,-32.2,7,-14.5,7,-14.5,6,-18.5,24,"-8.6
"
"sf_2013_2",2013,2,"sf","1-1",21,-10,21,-10,9,31,29,-38.6,28,15.3,28,15.3,28,42.9,22,"-12.1
"
"min_2013_2",2013,2,"min","0-2",23,-14.3,23,-14.3,24,1,25,-32,24,6.7,24,6.7,16,11.3,28,"-0.4
"
"nyg_2013_2",2013,2,"nyg","0-2",25,-15.2,25,-15.2,19,10.4,31,-72.4,23,6.4,23,6.4,23,23.5,13,"-27.4
"
"ne_2013_2",2013,2,"ne","2-0",27,-18.1,27,-18.1,27,-4.2,24,-30.8,4,-23.4,4,-23.4,3,-28.5,19,"-18.6
"
"tb_2013_2",2013,2,"tb","0-2",29,-34.1,29,-34.1,29,-20.7,20,-23.5,5,-21.6,5,-21.6,8,-10.1,4,"-41.7
"
"nyj_2013_2",2013,2,"nyj","1-1",31,-39.4,31,-39.4,31,-33.8,23,-29.7,3,-24.8,3,-24.8,10,-6.1,1,"-51.0
"
"gb_2013_3",2013,3,"gb","1-2",2,33.7,2,33.7,4,41.8,2,22.6,28,22,28,22,29,43.3,17,"-11.6
"
"ind_2013_3",2013,3,"ind","2-1",4,25.6,4,25.6,6,31.1,3,18.3,23,7,23,7,13,1.6,31,"14.1
"
"phi_2013_3",2013,3,"phi","1-2",6,22.6,6,22.6,13,18.9,1,49.4,27,17.2,27,17.2,27,36.8,14,"-16.4
"
"mia_2013_3",2013,3,"mia","3-0",8,10.6,8,10.6,15,18.7,12,-1,19,1.5,19,1.5,9,-4.7,30,"12.2
"
"car_2013_3",2013,3,"car","1-2",10,9.5,10,9.5,19,11.7,5,7.6,10,-9.6,10,-9.6,11,-3.1,13,"-19.2
"
"chi_2013_3",2013,3,"chi","3-0",12,6.7,12,6.7,10,23.5,15,-9.5,11,-9.4,11,-9.4,14,3.4,10,"-27.1
"
"was_2013_3",2013,3,"was","0-3",14,6,14,6,16,14.9,9,2,32,41.1,32,41.1,32,56.7,32,"22.4
"
"oak_2013_3",2013,3,"oak","1-2",16,0.5,16,0.5,18,11.8,10,0.5,30,27.6,30,27.6,31,50.6,24,"-5.3
"
"ten_2013_3",2013,3,"ten","2-1",18,-1.5,18,-1.5,11,22.8,19,-14.7,16,-1.9,16,-1.9,15,4.1,18,"-10.9
"
"buf_2013_3",2013,3,"buf","1-2",20,-4.9,20,-4.9,20,11.6,24,-19.9,18,1,18,1,18,6.5,22,"-5.8
"
"bal_2013_3",2013,3,"bal","2-1",22,-9.8,22,-9.8,21,10.4,27,-30.5,21,3.2,21,3.2,22,16.8,11,"-22.3
"
"lar_2013_3",2013,3,"lar","1-2",24,-13.6,24,-13.6,25,-3.1,29,-36.6,24,9.8,24,9.8,24,29.6,12,"-20.4
"
"ari_2013_3",2013,3,"ari","1-2",26,-15.1,26,-15.1,30,-14.6,13,-7.2,22,3.4,22,3.4,23,19.1,6,"-29.5
"
"nyj_2013_3",2013,3,"nyj","2-1",28,-21.1,28,-21.1,26,-8.3,21,-16.7,2,-28.6,2,-28.6,5,-12.8,1,"-52.9
"
"cle_2013_3",2013,3,"cle","1-2",30,-30.7,30,-30.7,31,-30.1,16,-12.2,9,-11,9,-11,16,4.2,5,"-34.3
"
"jax_2013_3",2013,3,"jax","0-3",32,-69.4,32,-69.4,32,-72.3,30,-47.6,29,22.7,29,22.7,28,39.4,29,"5.7
"
"den_2013_3",2013,3,"den","3-0",1,51.4,1,51.4,1,92.7,6,7.2,13,-6.6,13,-6.6,20,9.2,3,"-41.8
"
"lac_2013_3",2013,3,"lac","1-2",3,32.7,3,32.7,2,74.5,18,-13.4,31,27.6,31,27.6,30,49.7,23,"-5.5
"
"sea_2013_3",2013,3,"sea","3-0",5,22.8,5,22.8,3,70,14,-7.6,1,-39.4,1,-39.4,1,-48.8,8,"-27.6
"
"atl_2013_3",2013,3,"atl","1-2",7,18,7,18,5,34.1,8,2.9,20,1.6,20,1.6,21,14.9,7,"-27.9
"
"det_2013_3",2013,3,"det","2-1",9,10.4,9,10.4,7,28.1,17,-12.9,12,-8.4,12,-8.4,6,-7.5,19,"-10.4
"
"cin_2013_3",2013,3,"cin","2-1",11,8.2,11,8.2,17,14.4,4,8.3,14,-5.6,14,-5.6,12,-1.3,16,"-11.9
"
"kc_2013_3",2013,3,"kc","3-0",13,6.6,13,6.6,8,25.7,7,2.9,3,-26.3,3,-26.3,2,-41,28,"3.0
"
"no_2013_3",2013,3,"no","3-0",15,4.2,15,4.2,9,24.8,28,-32.3,4,-19.5,4,-19.5,3,-32.3,27,"2.5
"
"dal_2013_3",2013,3,"dal","2-1",17,-0.3,17,-0.3,14,18.9,22,-17.2,8,-12.5,8,-12.5,10,-3.3,2,"-41.9
"
"hou_2013_3",2013,3,"hou","2-1",19,-4,19,-4,23,3.3,11,-0.4,7,-13.1,7,-13.1,17,6,4,"-35.9
"
"sf_2013_3",2013,3,"sf","1-2",21,-8.5,21,-8.5,12,20,26,-24.7,26,15.2,26,15.2,26,33.2,25,"-0.9
"
"ne_2013_3",2013,3,"ne","3-0",23,-10.9,23,-10.9,24,2.4,23,-18.9,5,-17.6,5,-17.6,4,-20.2,15,"-14.6
"
"min_2013_3",2013,3,"min","0-3",25,-14.8,25,-14.8,27,-9.1,25,-21,15,-3.4,15,-3.4,8,-4.9,26,"-0.5
"
"pit_2013_3",2013,3,"pit","0-3",27,-17.9,27,-17.9,22,3.7,31,-62.9,17,-0.3,17,-0.3,19,7.6,20,"-7.6
"
"tb_2013_3",2013,3,"tb","0-3",29,-22.3,29,-22.3,28,-12,20,-15,6,-14,6,-14,7,-5.2,9,"-27.4
"
"nyg_2013_3",2013,3,"nyg","0-3",31,-32.9,31,-32.9,29,-13.4,32,-71.4,25,13.4,25,13.4,25,29.8,21,"-7.0
"
"lac_2013_4",2013,4,"lac","2-2",2,36.4,2,36.4,2,74.3,12,-5,32,28.4,32,28.4,32,47.7,23,"-3.8
"
"phi_2013_4",2013,4,"phi","1-3",4,19,4,19,15,19.9,1,33.8,30,22.9,30,22.9,30,43,21,"-8.4
"
"atl_2013_4",2013,4,"atl","1-3",6,17.7,6,17.7,7,32.3,10,-2.5,24,10.5,24,10.5,25,25.2,11,"-15.8
"
"car_2013_4",2013,4,"car","1-2",8,15,8,15,14,20.9,4,10.1,11,-7.3,11,-7.3,11,-2,13,"-15.0
"
"sea_2013_4",2013,4,"sea","4-0",10,6.4,10,6.4,5,38.2,16,-11.3,1,-29.3,1,-29.3,2,-30.1,6,"-28.3
"
"det_2013_4",2013,4,"det","3-1",12,4.9,12,4.9,12,21.9,23,-17.7,10,-7.6,10,-7.6,6,-9.3,24,"-3.5
"
"ten_2013_4",2013,4,"ten","3-1",14,3.6,14,3.6,6,33.1,24,-18.5,13,-5.6,13,-5.6,9,-3.1,20,"-9.3
"
"was_2013_4",2013,4,"was","1-3",16,1.1,16,1.1,19,7.2,7,1.1,27,15.6,27,15.6,26,28.1,26,"0.5
"
"min_2013_4",2013,4,"min","1-3",18,0.9,18,0.9,20,7.2,13,-6.1,20,4.1,20,4.1,15,5,29,"2.3
"
"cin_2013_4",2013,4,"cin","2-2",20,-1.8,20,-1.8,23,0.2,6,1.9,18,-0.1,18,-0.1,19,10.1,12,"-15.2
"
"buf_2013_4",2013,4,"buf","2-2",22,-4.6,22,-4.6,17,11.5,20,-16.6,7,-11.6,7,-11.6,5,-11.4,17,"-11.8
"
"oak_2013_4",2013,4,"oak","1-3",24,-10.5,24,-10.5,24,-2.3,17,-11.3,28,18.7,28,18.7,29,38,22,"-6.3
"
"cle_2013_4",2013,4,"cle","2-2",26,-18.9,26,-18.9,29,-12,21,-17.4,8,-10.3,8,-10.3,12,2.8,3,"-32.2
"
"lar_2013_4",2013,4,"lar","1-3",28,-21.9,28,-21.9,28,-10.7,30,-42.9,26,14.2,26,14.2,28,32.9,19,"-9.7
"
"tb_2013_4",2013,4,"tb","0-4",30,-25,30,-25,30,-14,26,-22.7,5,-16.7,5,-16.7,8,-6.7,2,"-32.7
"
"jax_2013_4",2013,4,"jax","0-4",32,-68.1,32,-68.1,32,-68.9,31,-53,29,19.1,29,19.1,27,31.7,32,"4.9
"
"den_2013_4",2013,4,"den","4-0",1,54.1,1,54.1,1,95.2,5,9.5,21,5,21,5,24,21.3,7,"-25.9
"
"gb_2013_4",2013,4,"gb","1-2",3,30.8,3,30.8,4,38.8,2,19.7,31,23.3,31,23.3,31,46.1,16,"-12.6
"
"ind_2013_4",2013,4,"ind","3-1",5,18.9,5,18.9,10,24.8,3,10.9,16,-3.7,16,-3.7,7,-7.7,27,"2.0
"
"no_2013_4",2013,4,"no","4-0",7,15.4,7,15.4,3,41.2,28,-27.6,3,-19.2,3,-19.2,1,-32.2,31,"4.4
"
"dal_2013_4",2013,4,"dal","2-2",9,7.1,9,7.1,9,26.3,18,-12.4,19,2.2,19,2.2,20,11.1,10,"-21.1
"
"kc_2013_4",2013,4,"kc","4-0",11,5.9,11,5.9,11,22.5,8,0.1,4,-17.5,4,-17.5,3,-28.6,30,"3.8
"
"mia_2013_4",2013,4,"mia","3-1",13,4.1,13,4.1,18,7.6,9,-0.1,25,11,25,11,21,16,28,"2.1
"
"ne_2013_4",2013,4,"ne","4-0",15,2.6,15,2.6,13,21,15,-9.8,12,-6,12,-6,10,-2.5,18,"-11.2
"
"sf_2013_4",2013,4,"sf","2-2",17,0.9,17,0.9,8,29.3,19,-14,17,-1.3,17,-1.3,18,9.5,15,"-13.6
"
"chi_2013_4",2013,4,"chi","3-1",19,-0.7,19,-0.7,21,5.1,11,-4,9,-9,9,-9,13,2.9,8,"-25.6
"
"pit_2013_4",2013,4,"pit","0-4",21,-4.1,21,-4.1,16,12.5,29,-38.5,23,9.2,23,9.2,23,20.6,25,"-1.5
"
"hou_2013_4",2013,4,"hou","2-2",23,-5.9,23,-5.9,22,2,14,-7.4,2,-20.5,2,-20.5,4,-12.4,4,"-30.5
"
"ari_2013_4",2013,4,"ari","2-2",25,-17.6,25,-17.6,27,-8.7,25,-19.9,15,-5.3,15,-5.3,17,7.7,5,"-29.1
"
"bal_2013_4",2013,4,"bal","2-2",27,-19,27,-19,25,-7.5,27,-26.9,14,-5.5,14,-5.5,16,7.7,9,"-22.1
"
"nyj_2013_4",2013,4,"nyj","2-2",29,-24.9,29,-24.9,31,-14.7,22,-17.7,6,-16.7,6,-16.7,14,5,1,"-48.8
"
"nyg_2013_4",2013,4,"nyg","0-4",31,-25.6,31,-25.6,26,-7.8,32,-56.2,22,5.3,22,5.3,22,18.9,14,"-14.7
"
"gb_2013_5",2013,5,"gb","2-2",2,28.2,2,28.2,4,44.7,3,11.5,30,16.9,30,16.9,31,35.3,17,"-13.0
"
"ind_2013_5",2013,5,"ind","4-1",4,21.5,4,21.5,9,28.2,2,12,18,-1.4,18,-1.4,13,-2.2,27,"-0.3
"
"dal_2013_5",2013,5,"dal","2-3",6,16.1,6,16.1,6,36.9,12,-7.3,22,7.8,22,7.8,22,20.2,8,"-19.5
"
"atl_2013_5",2013,5,"atl","1-4",8,14.8,8,14.8,10,27.7,9,-3.9,27,13.6,27,13.6,28,29.3,18,"-12.7
"
"chi_2013_5",2013,5,"chi","3-2",10,8.8,10,8.8,12,21.9,13,-7.6,15,-5.9,15,-5.9,19,9.9,3,"-26.4
"
"det_2013_5",2013,5,"det","3-2",12,3.4,12,3.4,13,19.4,23,-16.9,17,-5.5,17,-5.5,11,-5.6,24,"-5.3
"
"kc_2013_5",2013,5,"kc","5-0",14,1.2,14,1.2,14,14.5,7,1.8,2,-18.3,2,-18.3,1,-24.4,23,"-5.8
"
"min_2013_5",2013,5,"min","1-3",16,0.4,16,0.4,18,6.9,10,-6.9,19,3.6,19,3.6,16,4.1,30,"2.8
"
"buf_2013_5",2013,5,"buf","2-3",18,-1.4,18,-1.4,17,7.2,11,-7.2,7,-10.9,7,-10.9,7,-6.7,14,"-16.6
"
"mia_2013_5",2013,5,"mia","3-2",20,-3.5,20,-3.5,20,1.4,14,-8.8,23,9.9,23,9.9,20,19.3,25,"-3.9
"
"ne_2013_5",2013,5,"ne","4-1",22,-6.6,22,-6.6,19,3.6,17,-11.1,13,-6.6,13,-6.6,14,-2.1,19,"-12.4
"
"hou_2013_5",2013,5,"hou","2-3",24,-14.6,24,-14.6,29,-11.4,15,-9.1,5,-12.4,5,-12.4,5,-7.3,11,"-17.6
"
"lar_2013_5",2013,5,"lar","2-3",26,-15.9,26,-15.9,25,-7,29,-29.3,20,7.5,20,7.5,23,21.6,20,"-10.9
"
"ari_2013_5",2013,5,"ari","3-2",28,-18.3,28,-18.3,31,-13,21,-16.5,4,-12.9,4,-12.9,10,-5.8,4,"-25.8
"
"tb_2013_5",2013,5,"tb","0-4",30,-23.6,30,-23.6,30,-11.6,25,-22.2,3,-15.9,3,-15.9,9,-6,2,"-31.7
"
"jax_2013_5",2013,5,"jax","0-5",32,-60.4,32,-60.4,32,-64.2,31,-43.7,29,16.8,29,16.8,24,26.3,32,"5.9
"
"den_2013_5",2013,5,"den","5-0",1,52.8,1,52.8,1,91.7,5,8.8,26,12.5,26,12.5,27,29.2,7,"-21.2
"
"lac_2013_5",2013,5,"lac","2-3",3,26.4,3,26.4,2,65.2,22,-16.9,32,27.3,32,27.3,32,46.7,26,"-2.8
"
"phi_2013_5",2013,5,"phi","2-3",5,19.8,5,19.8,8,30.9,1,24.1,31,17.9,31,17.9,30,33.4,21,"-7.8
"
"no_2013_5",2013,5,"no","5-0",7,16.1,7,16.1,3,45.3,27,-28.5,14,-6.4,14,-6.4,3,-12.8,31,"5.6
"
"sea_2013_5",2013,5,"sea","4-1",9,9,9,9,5,40.2,19,-12.4,1,-20.6,1,-20.6,2,-17.3,6,"-25.2
"
"sf_2013_5",2013,5,"sf","3-2",11,4.6,11,4.6,7,33.5,16,-9.6,10,-9.6,10,-9.6,8,-6.6,16,"-13.2
"
"was_2013_5",2013,5,"was","1-3",13,3.3,13,3.3,16,9.1,6,4,28,15.6,28,15.6,25,26.9,29,"1.9
"
"car_2013_5",2013,5,"car","1-3",15,1,15,1,26,-8.7,4,10.8,9,-10.5,9,-10.5,4,-7.4,15,"-14.6
"
"ten_2013_5",2013,5,"ten","3-2",17,-1.2,17,-1.2,11,25,26,-24.9,16,-5.8,16,-5.8,12,-5.1,22,"-6.9
"
"pit_2013_5",2013,5,"pit","0-4",19,-3.1,19,-3.1,15,14,30,-38.6,24,10,24,10,21,19.9,28,"0.7
"
"cin_2013_5",2013,5,"cin","3-2",21,-4,21,-4,22,0.2,8,-1.8,8,-10.8,8,-10.8,6,-6.9,13,"-16.9
"
"oak_2013_5",2013,5,"oak","2-3",23,-9.9,23,-9.9,21,0.8,18,-11.8,25,12.4,25,12.4,29,33.3,12,"-17.2
"
"bal_2013_5",2013,5,"bal","3-2",25,-15.7,25,-15.7,23,-0.7,28,-28.9,12,-6.9,12,-6.9,17,5.9,5,"-25.6
"
"nyj_2013_5",2013,5,"nyj","3-2",27,-16.7,27,-16.7,24,-4.4,20,-14.6,6,-12.3,6,-12.3,18,6.9,1,"-42.8
"
"cle_2013_5",2013,5,"cle","3-2",29,-19.1,29,-19.1,27,-10.3,24,-21.6,11,-7,11,-7,15,0.9,10,"-19.2
"
"nyg_2013_5",2013,5,"nyg","0-5",31,-25.3,31,-25.3,28,-11.1,32,-48.3,21,7.5,21,7.5,26,27.5,9,"-19.4
"
"phi_2013_6",2013,6,"phi","3-3",2,24.8,2,24.9,4,40.6,1,21.7,31,18.1,31,18.1,31,34.1,19,"-9.9
"
"lac_2013_6",2013,6,"lac","3-3",4,24.2,3,24.4,2,61.5,20,-12.8,32,23.1,32,23.1,32,38.6,28,"-2.2
"
"atl_2013_6",2013,6,"atl","1-4",6,15.3,6,15.5,9,28.2,10,-3.4,29,13.7,30,14.1,28,29.1,17,"-12.1
"
"dal_2013_6",2013,6,"dal","3-3",8,13.8,8,14.6,7,30.3,9,-2.5,19,3.5,19,3.6,21,13.5,11,"-16.2
"
"sea_2013_6",2013,6,"sea","5-1",10,9.2,10,9,6,36.8,16,-9,2,-21.5,1,-21.8,2,-18.5,3,"-26.0
"
"car_2013_6",2013,6,"car","2-3",12,4.9,12,4.6,16,7.6,6,3.4,3,-14.8,3,-15.1,3,-11.9,8,"-19.6
"
"cin_2013_6",2013,6,"cin","4-2",14,0.7,14,0.6,15,8,8,0.5,6,-10,6,-10.3,6,-8.6,18,"-12.0
"
"buf_2013_6",2013,6,"buf","2-4",16,-0.6,16,-0.7,18,5.5,11,-3.6,10,-6.1,10,-6,11,-1.4,15,"-12.2
"
"kc_2013_6",2013,6,"kc","6-0",18,-4.1,19,-4.2,19,5.3,7,2.9,1,-21.6,2,-21.2,1,-26.5,16,"-12.2
"
"ten_2013_6",2013,6,"ten","3-3",20,-4.5,20,-4.4,13,18.1,26,-24.5,15,-3.1,15,-2.8,9,-2.4,23,"-4.3
"
"min_2013_6",2013,6,"min","1-4",22,-9.4,22,-9.3,26,-5.4,21,-13.2,22,6,22,5.9,19,11.9,24,"-3.8
"
"ari_2013_6",2013,6,"ari","3-3",24,-13,24,-13.1,28,-9,13,-7.3,4,-13.8,4,-14.1,5,-8.8,6,"-21.8
"
"cle_2013_6",2013,6,"cle","3-3",26,-15.1,25,-14.5,27,-7.1,22,-15.2,17,-0.9,17,-0.9,16,7.5,14,"-14.4
"
"nyg_2013_6",2013,6,"nyg","0-6",28,-18.8,28,-18.9,29,-9.2,29,-29.7,26,10,26,10.5,29,30.8,10,"-18.0
"
"nyj_2013_6",2013,6,"nyj","3-3",30,-20,30,-19.9,30,-10.2,24,-17.8,5,-10.7,5,-10.6,18,8.4,1,"-40.5
"
"jax_2013_6",2013,6,"jax","0-6",32,-52.1,32,-51.6,32,-53.1,32,-38.3,30,14.2,29,14.1,25,21.7,32,"5.3
"
"den_2013_6",2013,6,"den","6-0",1,47.4,1,47.2,1,80.2,5,9.3,24,9.5,25,9.8,27,25.1,7,"-20.1
"
"gb_2013_6",2013,6,"gb","3-2",3,24.3,4,24,5,40,4,9.7,28,11.1,27,10.6,30,33.9,5,"-23.9
"
"ind_2013_6",2013,6,"ind","4-2",5,18.5,5,18.4,12,23.3,2,11.5,18,1.7,18,1.5,12,1.1,29,"2.5
"
"no_2013_6",2013,6,"no","5-1",7,15.3,7,15.5,3,42.4,25,-23.1,13,-4.4,13,-4.3,4,-8.9,31,"3.3
"
"chi_2013_6",2013,6,"chi","4-2",9,12.8,9,12.5,8,28.3,14,-7.6,14,-4,14,-4,17,7.7,9,"-18.3
"
"det_2013_6",2013,6,"det","4-2",11,8.8,11,8.8,11,25.6,19,-12.7,16,-2.2,16,-2,10,-2.1,26,"-2.5
"
"sf_2013_6",2013,6,"sf","4-2",13,4.2,13,3.6,10,25.8,12,-4.2,9,-6.3,9,-6.6,7,-4.2,21,"-8.9
"
"was_2013_6",2013,6,"was","1-4",15,0.3,15,0.5,21,1.2,3,10,25,9.9,24,9.7,23,15.8,30,"2.6
"
"pit_2013_6",2013,6,"pit","1-4",17,-3.3,17,-2.8,14,15.6,31,-35.4,21,5.1,21,5.3,20,12.5,27,"-2.5
"
"ne_2013_6",2013,6,"ne","5-1",19,-4.3,18,-4.1,17,5.9,18,-10.4,12,-5.3,11,-5.4,8,-3,22,"-8.4
"
"mia_2013_6",2013,6,"mia","3-2",21,-4.9,21,-5,22,-0.3,17,-9.7,27,10.5,28,11.3,24,19.8,25,"-3.2
"
"lar_2013_6",2013,6,"lar","3-3",23,-11.1,23,-11.4,20,2.7,28,-28.9,20,4.7,20,4.9,22,15.5,20,"-9.0
"
"oak_2013_6",2013,6,"oak","2-4",25,-15,26,-15.4,23,-1.7,23,-15.5,23,6.5,23,6.5,26,22.3,13,"-15.6
"
"hou_2013_6",2013,6,"hou","2-4",27,-18.1,27,-18.5,31,-18.8,15,-7.8,11,-5.4,12,-5.3,14,5.5,12,"-16.2
"
"tb_2013_6",2013,6,"tb","0-5",29,-19.7,29,-19.3,25,-3.6,27,-25.8,7,-8.9,7,-8.6,15,5.5,2,"-29.1
"
"bal_2013_6",2013,6,"bal","3-3",31,-20.6,31,-20.5,24,-1.8,30,-35.1,8,-7.3,8,-7.8,13,4.2,4,"-23.9
"
"lac_2013_7",2013,7,"lac","4-3",2,28.1,2,28.2,2,67.3,15,-6.2,32,24.1,32,23.8,32,37.4,29,"2.0
"
"atl_2013_7",2013,7,"atl","2-4",4,17.8,4,18,6,35.4,17,-7.4,28,10.6,28,10.8,28,24.9,16,"-13.3
"
"no_2013_7",2013,7,"no","5-1",6,15,6,15.8,4,42.1,26,-23.4,11,-4.2,14,-3.9,5,-8.1,30,"2.6
"
"phi_2013_7",2013,7,"phi","3-4",8,14.2,8,13.9,12,22.7,1,16.2,30,14.5,30,14.5,31,28.3,21,"-10.4
"
"det_2013_7",2013,7,"det","4-3",10,9.9,10,9.9,8,27.8,21,-15.3,18,3,19,3.2,16,8.4,24,"-7.8
"
"was_2013_7",2013,7,"was","2-4",12,8.9,12,8.9,17,11.7,2,14.2,29,12.1,29,11,22,15.1,31,"8.2
"
"car_2013_7",2013,7,"car","3-3",14,6.5,14,6.3,14,18.6,9,-1.1,3,-13.7,3,-14.6,4,-9.5,7,"-21.0
"
"pit_2013_7",2013,7,"pit","2-4",16,-1.3,16,-0.9,16,16,25,-23.3,26,7.4,26,7.5,23,18.1,27,"-3.6
"
"kc_2013_7",2013,7,"kc","7-0",18,-2.9,18,-3.3,18,7.4,6,3.2,2,-17.7,2,-17.5,1,-20.1,15,"-13.4
"
"mia_2013_7",2013,7,"mia","3-3",20,-6.5,20,-7.2,23,-4.1,14,-5.4,20,4.3,23,4.6,17,11.1,25,"-5.3
"
"lar_2013_7",2013,7,"lar","3-4",22,-11.8,22,-12.3,20,3,30,-32.2,22,4.5,21,4.5,25,20.7,14,"-13.9
"
"oak_2013_7",2013,7,"oak","2-4",24,-16,25,-16.5,22,-2.5,23,-16.9,24,5.3,24,5,26,21.1,10,"-16.7
"
"min_2013_7",2013,7,"min","1-5",26,-16.8,27,-16.8,30,-14.6,22,-16.6,21,4.3,20,4.3,18,14,19,"-11.4
"
"hou_2013_7",2013,7,"hou","2-5",28,-17.4,28,-17.9,31,-15.7,19,-10.5,10,-5.9,10,-5.5,14,3.1,13,"-15.1
"
"nyj_2013_7",2013,7,"nyj","4-3",30,-19,29,-18.5,27,-6.7,24,-19.7,5,-12.2,5,-12,11,1.4,1,"-33.5
"
"jax_2013_7",2013,7,"jax","0-7",32,-45.9,32,-45.5,32,-49,29,-28.7,31,18.2,31,18.3,29,25.9,32,"9.7
"
"den_2013_7",2013,7,"den","6-1",1,42.4,1,42.3,1,75.6,5,3.5,27,8.7,27,9.1,30,26.4,4,"-23.8
"
"gb_2013_7",2013,7,"gb","4-2",3,27.5,3,26.5,3,45.2,3,9.6,19,3.5,18,2.6,24,20.5,5,"-22.9
"
"ind_2013_7",2013,7,"ind","5-2",5,17.3,5,17,10,26,4,5.4,15,-3.5,11,-4.2,9,-2.2,26,"-5.2
"
"chi_2013_7",2013,7,"chi","4-3",7,14.8,7,14.7,9,26.5,8,0,17,1.6,17,1.6,19,14.2,17,"-12.5
"
"sf_2013_7",2013,7,"sf","5-2",9,10.2,9,10.6,7,34.8,7,0.7,13,-3.8,12,-4,10,-0.7,23,"-8.0
"
"sea_2013_7",2013,7,"sea","6-1",11,9.4,11,9.4,5,36,12,-4.8,1,-22.6,1,-22.2,2,-19.8,3,"-27.3
"
"dal_2013_7",2013,7,"dal","4-3",13,8,13,8.5,11,23.5,10,-2.7,8,-6.1,8,-6.5,12,1.6,6,"-21.6
"
"cin_2013_7",2013,7,"cin","5-2",15,2.7,15,2.6,15,17.6,11,-4.8,7,-7.9,7,-8,8,-2.8,12,"-15.7
"
"ten_2013_7",2013,7,"ten","3-4",17,-2.3,17,-1.8,13,20.6,27,-24.1,16,-0.1,16,0.3,13,1.6,28,"-2.4
"
"ne_2013_7",2013,7,"ne","5-2",19,-4.8,19,-4.6,21,0.2,13,-4.8,9,-6.1,9,-5.8,7,-2.9,22,"-9.8
"
